Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1961","1961","t","19","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1962","1962","t","9615","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1962","1962","t","26","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1963","1963","t","9909","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1963","1963","t","25","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1964","1964","t","12333","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1964","1964","t","34","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1965","1965","t","15234","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1965","1965","t","266","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1966","1966","t","15935","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1966","1966","t","649","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1967","1967","t","19140","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1967","1967","t","43","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1968","1968","t","18027","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1968","1968","t","87","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1969","1969","t","18443","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1969","1969","t","84","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1970","1970","t","18689","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1970","1970","t","117","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1971","1971","t","21146","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1971","1971","t","192","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1972","1972","t","22902","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1972","1972","t","3","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1973","1973","t","22820","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1973","1973","t","2","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1974","1974","t","22855","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1974","1974","t","3","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1975","1975","t","22811","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1975","1975","t","1","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1976","1976","t","22925","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1976","1976","t","4","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1977","1977","t","22048","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1977","1977","t","14","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1978","1978","t","22901","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1978","1978","t","22","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1979","1979","t","22993","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1979","1979","t","216","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1980","1980","t","22969","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1980","1980","t","37","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1981","1981","t","22938","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1981","1981","t","21","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1982","1982","t","22917","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1982","1982","t","28","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1983","1983","t","22936","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1983","1983","t","67","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1984","1984","t","23058","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1984","1984","t","26","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1985","1985","t","23002","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1985","1985","t","40","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1986","1986","t","22880","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1986","1986","t","20","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1987","1987","t","22917","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1987","1987","t","12","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1988","1988","t","22933","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1988","1988","t","1","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1989","1989","t","22901","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1989","1989","t","62","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1990","1990","t","22946","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1990","1990","t","6","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","1991","1991","t","23040","A","Official figure",""
"TCL","Crops and livestock products","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","1991","1991","t","5","A","Official figure",""
